,eef_x,eef_y,eef_z,object_x,object_y,object_z,diff_x,diff_y,diff_z,diff_obj_x,diff_obj_y,diff_obj_z,sum_x,sum_y,sum_z
158,1.4104553568812124,-0.5521599066783709,1.515239666360033,1.4073357993294298,-0.5570147468060199,1.512382270527957,-0.0031195575517826146,-0.004854840127649029,-0.002857395832075893,-0.00018109951708367156,-0.007523473998490293,-0.00029293262164942213,0.014059961138076282,0.2875624028254222,0.07311281362728539
159,1.4104062483782107,-0.5588703244268495,1.5148409098103282,1.4072054554289786,-0.5637033396692335,1.5119622165450926,-0.003200792949232145,-0.004833015242383998,-0.002878693265235599,-0.00013034390045119082,-0.006688592863213549,-0.0004200539828644878,0.014190305038527473,0.2942509956886358,0.07353286761014988
160,1.4103878099353069,-0.5649723206555465,1.5143063916404218,1.4071020694681344,-0.5697672607554917,1.5114103127628238,-0.003285740467172449,-0.0047949400999451885,-0.0028960788775980184,-0.00010338596084413787,-0.006063921086258195,-0.00055190378226877,0.014293690999371611,0.30031491677489397,0.07408477139241865
161,1.4103924994971684,-0.5702592983228884,1.5137218929151544,1.4070178632878798,-0.5750087618074636,1.5108053233165406,-0.003374636209288573,-0.004749463484575278,-0.0029165695986137496,-8.420618025462012e-05,-0.005241501051971964,-0.0006049894462831773,0.014377897179626231,0.30555641782686593,0.07468976083870182
162,1.4104058464540836,-0.5751236009254085,1.5130948421696098,1.406916759347123,-0.5798155212607528,1.5101520967866908,-0.003489087106960609,-0.0046919203353442684,-0.002942745382918943,-0.00010110394075679707,-0.004806759453289122,-0.0006532265298497819,0.014479001120383028,0.31036317728015506,0.0753429873685516
163,1.4104592022357445,-0.5785906317771398,1.512302381659076,1.406884840039837,-0.5832275147236794,1.5093323304725799,-0.0035743621959074545,-0.004636882946539633,-0.00297005118649607,-3.1919307285965814e-05,-0.0034119934629266435,-0.000819766314110959,0.014510920427668994,0.3137751707430817,0.07616275368266257
164,1.410524281648878,-0.5811517580317266,1.5113939389642161,1.40687824796603,-0.5857266905016876,1.5083806347713953,-0.0036460336828481044,-0.004574932469960991,-0.003013304192820865,-6.592073807043519e-06,-0.002499175778008178,-0.000951695701184585,0.014517512501476038,0.3162743465210899,0.07711444938384715
165,1.410576518651958,-0.5838880676867639,1.5103383788315183,1.406834577529172,-0.5883856232553266,1.5072927601427084,-0.003741941122786141,-0.004497555568562683,-0.0030456186888099257,-4.367043685804539e-05,-0.002658932753639043,-0.001087874628686869,0.014561182938334083,0.3189332792747289,0.07820232401253402
166,1.4105723348583363,-0.5872352742711547,1.5095458320000692,1.406730719233491,-0.5916485255822364,1.5064716646649505,-0.003841615624845307,-0.004413251311081612,-0.0030741673351186716,-0.00010385829568093641,-0.0032629023269097335,-0.0008210954777578827,0.01466504123401502,0.32219618160163865,0.0790234194902919
167,1.4106393520686884,-0.5910181875889085,1.5086899960481515,1.406474501203432,-0.5953621335591571,1.505515779127958,-0.004164850865256309,-0.004343945970248675,-0.0031742169201933734,-0.00025621803005893007,-0.003713607976920774,-0.0009558855369924402,0.01492125926407395,0.32590978957855943,0.07997930502728434
168,1.4107426866886743,-0.5947044971839773,1.507804831948841,1.406369973304068,-0.5990095228353044,1.5045745492699978,-0.004372713384606319,-0.004305025651327066,-0.003230282678843288,-0.00010452789936410412,-0.0036473892761472726,-0.0009412298579603018,0.015025787163438054,0.3295571788547067,0.08092053488524464
169,1.4110519761748548,-0.5981132417892577,1.507038674089681,1.4065998479471835,-0.602362780900726,1.5037925936584529,-0.00445212822767127,-0.004249539111468303,-0.0032460804312282043,0.00022987464311552408,-0.003353258065421638,-0.0007819556115449267,0.015255661806553578,0.33291043692012834,0.08170249049678957
170,1.411428596682388,-0.6015046844201842,1.5062141308897672,1.4068777981604006,-0.6056846855482234,1.5029504280258488,-0.004550798521987476,-0.004180001128039179,-0.0032637028639184162,0.0002779502132170819,-0.0033219046474973757,-0.0008421656326040861,0.01553361201977066,0.3362323415676257,0.08254465612939366
171,1.411911448213591,-0.6048946847291153,1.505101668464361,1.4072668226476024,-0.6090063592808962,1.5018270821113604,-0.004644625565988658,-0.004111674551780853,-0.003274586353000597,0.0003890244872017945,-0.0033216737326727808,-0.0011233459144883717,0.015922636506972454,0.3395540153002985,0.08366800204388203
172,1.4123398360172448,-0.6086113752540392,1.504107909801794,1.4076051792666104,-0.6126483035582855,1.5008249430560179,-0.004734656750634336,-0.00403692830424629,-0.003282966745776106,0.00033835661900805114,-0.0036419442773892863,-0.0010021390553425213,0.016260993125980505,0.3431959595776878,0.08467014109922455
173,1.4131238953416085,-0.6120014830982701,1.5029577719740472,1.408299850414825,-0.6159556674897021,1.4996680702286378,-0.004824044926783566,-0.003954184391432025,-0.0032897017454094346,0.0006946711482145318,-0.003307363931416618,-0.0011568728273800843,0.016955664274195037,0.3465033235091044,0.08582701392660463
174,1.4142924854856898,-0.6153021438381221,1.50169311908014,1.4092931234685975,-0.6191392520719264,1.4983689245226595,-0.004999362017092279,-0.0038371082338043427,-0.0033241945574804532,0.0009932730537725032,-0.0031835845822243414,-0.001299145705978333,0.01794893732796754,0.34968690809132874,0.08712615963258297
175,1.4156690459737193,-0.6179296069389062,1.499918248674178,1.410517291722329,-0.6216731527502349,1.4965711754654145,-0.005151754251390361,-0.003743545811328741,-0.0033470732087634847,0.0012241682537315057,-0.0025339006783084983,-0.0017977490572449462,0.019173105581699046,0.35222080876963724,0.08892390868982791
176,1.4173744250899565,-0.619581032031042,1.4972819482679471,1.4119992571082196,-0.6232575512546801,1.4938977594684961,-0.0053751679817368725,-0.0036765192236380972,-0.0033841887994510156,0.0014819653858906268,-0.0015843985044451392,-0.0026734159969183935,0.020655070967589673,0.3538052072740824,0.0915973246867463
177,1.419603970818804,-0.6204927747776473,1.4937063229392369,1.414124543645461,-0.6240985234510971,1.4903257154982716,-0.005479427173342932,-0.00360574867344976,-0.0033806074409652442,0.002125286537241422,-0.0008409721964169892,-0.003572043970224481,0.022780357504831095,0.35464617947049937,0.09516936865697079
178,1.4223552873826542,-0.6211991751083114,1.4895221538675767,1.4167675199508296,-0.6247345073841031,1.4861447577431668,-0.005587767431824542,-0.003535332275791725,-0.0033773961244099038,0.002642976305368583,-0.0006359839330060124,-0.004180957755104853,0.025423333810199678,0.3552821634035054,0.09935032641207564
179,1.425641896487397,-0.6214431985322671,1.4846305614401993,1.4197318595630515,-0.6249007393488801,1.48118615174777,-0.005910036924345441,-0.0034575408166129806,-0.0034444096924293177,0.002964339612221867,-0.0001662319647770527,-0.00495860599539677,0.028387673422421544,0.35544839536828243,0.10430893240747241
180,1.429003491454089,-0.621548006404297,1.4794070377625177,1.4230212229798676,-0.6249912940037855,1.4759734836458114,-0.005982268474221453,-0.0034432875994885315,-0.0034335541167063166,0.0032893634168160713,-9.055465490537262e-05,-0.00521266810195864,0.031677036839237616,0.3555389500231878,0.10952160050943105
181,1.4321377144714909,-0.6216755601409216,1.474389513881054,1.426112329903309,-0.62507980517397,1.4709700687399279,-0.006025384568181913,-0.00340424503304837,-0.0034194451411262428,0.003091106923441389,-8.851117018449095e-05,-0.005003414905883519,0.034768143762679005,0.3556274611933723,0.11452501541531457
182,1.4349130012947153,-0.6221986812765893,1.4696681719013394,1.4288300166128394,-0.6255394094447598,1.4662505375064723,-0.006082984681875958,-0.003340728168170548,-0.003417634394867086,0.0027176867095304313,-0.00045960427078983734,-0.004719531233455587,0.037485830472209436,0.35608706546416213,0.11924454664877016
183,1.4373178198439847,-0.6230401594070784,1.4650615424674869,1.431173966860337,-0.6263108039174605,1.4616402969541236,-0.006143852983647724,-0.00327064451038217,-0.0034212455133633135,0.0023439502474975615,-0.0007713944727006927,-0.00461024055234871,0.039829780719707,0.3568584599368628,0.12385478720111887
