,eef_x,eef_y,eef_z,eff_qx,eff_qy,eff_qz,eff_qw,obj_x,obj_y,obj_z,obj_qx,obj_qy,obj_qz,obj_qw
19,1.2852001035540748,-0.5590246932890933,1.3835145293237507,0.7433519609798326,0.6460079026922709,0.12325623471888403,-0.12210467791814114,1.3964692789620512,-0.2741578686893001,1.4440413420844065,-0.0021964782485687493,0.0005773920009123559,0.3139060558217289,0.9494513311487982
20,1.290419762892982,-0.5592354937163546,1.3910788852530462,0.7472254094915907,0.6411727521530617,0.1250117228432221,-0.1221628358313656,1.3964583090669955,-0.27417807120857884,1.444040718395557,-0.0018539023625420595,0.0002639412734431014,0.31374164476811034,0.9495065422203445
21,1.295153216349256,-0.559450651301866,1.3988240151471352,0.7512476541822846,0.6360916517126443,0.12677569941053732,-0.12223867941884013,1.3964522122980116,-0.27420541388098574,1.44403732697271,-0.0014349741514287364,-6.1366361021288665e-06,0.3135475712472466,0.9495714093086834
22,1.2995616445621463,-0.5596498883554736,1.4066480635870215,0.7553771646925246,0.6308307823571374,0.1285489716990262,-0.12220075681797572,1.3964431500337864,-0.27420586468223457,1.4440477841764103,-0.0014279986382512732,-0.00016568524375794934,0.31345307017934704,0.9496026043369044
23,1.3041697183446563,-0.55977523379421,1.413810711591482,0.7594506583298979,0.6258206269136088,0.1297087489667652,-0.12148613473650847,1.3964425707737205,-0.2742031564911998,1.4440524483306107,-0.0014655976876102167,-0.00014897777482030032,0.31331895495323575,0.9496468092380738
24,1.3088075612377832,-0.5598349404502182,1.4208784176753873,0.7632725869084309,0.6210142915565401,0.13090877482902388,-0.12090947204170278,1.3964207307143162,-0.2741783114432241,1.4440380814914329,-0.0020891605468378186,-0.000421151298211195,0.31305574083443405,0.9497323629162044
25,1.312871242487103,-0.5598922800426002,1.4277415847148447,0.7667648581501061,0.6166163247058233,0.1318341891373,-0.1203150322563198,1.396411799499645,-0.27418930838247957,1.4440270608406407,-0.0019398141713379308,-0.0005319853079746072,0.31314745819832346,0.9497023868225987
26,1.3167421508212827,-0.5599153992257839,1.434262938410268,0.7701751475535364,0.6123420631940361,0.1325742930300347,-0.11954704748233687,1.396466988542735,-0.274150387656199,1.4440347406192617,-0.0023902947558755074,0.0006838282585348661,0.3128501141119808,0.9497992550902601
27,1.3208591970696058,-0.5599787417731247,1.4404712350718925,0.7731315174889444,0.6086342853803784,0.13317012071351705,-0.11873366108186711,1.3964295031491807,-0.2741889944845761,1.4440289337498198,-0.0018012873184543685,-0.0002311563361072901,0.31278017830909466,0.9498238057596124
28,1.3253640942110256,-0.560004387438226,1.4462149144246719,0.7753781634497178,0.6058514759260527,0.13346575356232296,-0.11798129254083792,1.396424586381414,-0.27419337507311775,1.444026723258212,-0.0018011068711493738,-0.00033919882314834276,0.31238074483093053,0.9499552153744247
29,1.3302513624046846,-0.5598546675800374,1.4514196166856472,0.7771827629171347,0.603576085880783,0.13364391514514118,-0.11756770611864337,1.3964583249038662,-0.27421931693741963,1.4440264332960588,-0.001178547690575001,4.046760062110939e-05,0.3120281232561289,0.9500721339377192
30,1.3354808386577421,-0.5595951238916432,1.45582024183405,0.7788307767563177,0.6015212917021368,0.1335897602497303,-0.11725413750721794,1.3964109095715027,-0.27420988938322766,1.4440288831396395,-0.001531613360284312,-0.0006674208394373331,0.3120263413254237,0.9500719820250509
31,1.3405696882632971,-0.5593009353570304,1.4597810135211653,0.7796667867391827,0.600416577156446,0.13356724071761983,-0.1173858072282007,1.3964651691803431,-0.2742094268630118,1.4440260388615513,-0.0011916055294576566,0.00018127060632610578,0.31173488494458684,0.9501683580954566
32,1.345792683637054,-0.559008735117477,1.4630852856183918,0.7800598743036286,0.5999027638741706,0.1333688543398496,-0.11762659176229312,1.396449207048382,-0.2742209568102042,1.4440304727071656,-0.0011487387877195982,-0.00011782362335233756,0.3113521621658902,0.9502939006599055
33,1.3510289702724967,-0.5585409086972158,1.4657950118411978,0.7802114074910975,0.5996181319834235,0.1332225895334814,-0.11823703757902232,1.3964507121434295,-0.27419665973272256,1.4440394888823767,-0.0015471946277520543,3.5834003915902985e-05,0.3111599421825615,0.9503562991245192
34,1.3563240319231324,-0.557688582343999,1.468184041286759,0.7802095678685159,0.5992879949758951,0.13360596348265832,-0.11948378888394921,1.3964601687318523,-0.27421355979243844,1.4440344834620533,-0.001179646194543669,0.00011595657383197632,0.3110255197832169,0.9504008212499128
35,1.3612808341208171,-0.5564426608199993,1.4699008600229393,0.7800425008452235,0.5991605326819327,0.13386683465837618,-0.12091328930261448,1.3964306371271615,-0.27422980914387773,1.4440290068853532,-0.0011132479789764099,-0.000509645369084861,0.3105996768731036,0.9505400263360078
36,1.365905928243922,-0.5546636847251204,1.4712859603658022,0.779740743501938,0.5989812366296646,0.13458244137048708,-0.12293664044295358,1.3964483262233445,-0.27421835498025804,1.444030945074379,-0.0012378577159474053,-9.576845011395848e-05,0.31040457952347517,0.9506037321342333
37,1.3702601369688328,-0.5523053898060537,1.4723965919537243,0.7793356397932472,0.5987204131018701,0.13579925062943363,-0.12541288215992463,1.3964260305166503,-0.2741794952177782,1.4440305243479166,-0.0020269541362864275,-0.0002997586542568195,0.3101628598965835,0.9506812304565874
38,1.3737666640983668,-0.5494635818950229,1.4735867574547759,0.7786138346358304,0.5985580315877936,0.1375850688818987,-0.1286822759986599,1.3964519615586743,-0.27413944575697136,1.4440246767934246,-0.0026146868426126426,0.00037667636415997566,0.3099267629536451,0.9507567633904618
39,1.3765241985080723,-0.5462388584581548,1.474692245829107,0.7778102946963604,0.5982941347152589,0.13968918581854056,-0.13244699013202543,1.3963977586145242,-0.27423687869484903,1.4440311234710577,-0.0011285909909258475,-0.0011632803284704022,0.30971172254922946,0.950829123437456
40,1.379024267780679,-0.5429524051481385,1.4757957645977062,0.7770626270084638,0.597714531976186,0.14224253697690645,-0.1366677454469998,1.3964497455852902,-0.2742106681858874,1.444035272387593,-0.0013566002466741571,2.5960798282794504e-05,0.30954582312035617,0.9508835587760202
41,1.3814431650796613,-0.5395716231023425,1.4768633125833288,0.7763003012660282,0.5969215810938788,0.1452044467546748,-0.14127327037102777,1.3964700044379532,-0.27419570796846654,1.4440312420457104,-0.0015230863206303325,0.0004478691139172014,0.3094253997548787,0.9509223951552777
42,1.3838154370849702,-0.5359025211912488,1.4777940660724243,0.775484886561384,0.5960119205470191,0.14844723921970174,-0.14613828536279777,1.3964257666788709,-0.2741582342748628,1.4440252927683292,-0.002429260250490494,-6.553378532013348e-05,0.3092743855709644,0.9509697412797427
43,1.3861546783392888,-0.531932475490419,1.478536972529698,0.7746350660082529,0.5950528815807254,0.15184133608001338,-0.15098606323200844,1.3964459461955985,-0.27420644003858735,1.4440278005656293,-0.001484617714953538,-5.143683318931095e-05,0.30922148128966265,0.9509888899316958
44,1.3881487543197142,-0.5276004007092187,1.4791952238844648,0.7736540160677081,0.5941958790815646,0.1553001375753627,-0.15579662375630934,1.3964387467531456,-0.2742104933549647,1.4440407241940874,-0.0014098344390153594,-0.00018383624583087879,0.30912917830947295,0.951018995440574
45,1.3899674601777814,-0.5230485359023306,1.4796372490724,0.7727358702865105,0.5932798977743772,0.1586263644915571,-0.16042416949314037,1.3964471502860187,-0.2742027140261228,1.4440447814932929,-0.0014941283778157348,-1.4594396818890121e-05,0.3089994705586387,0.9510610361916187
46,1.3920391700247363,-0.5182804476757842,1.479716941235878,0.7719911804461548,0.5922369268712957,0.16182538800560628,-0.16461343675480908,1.3964314675011853,-0.2742107887217822,1.4440434256362367,-0.001466632571921666,-0.00027930919220692187,0.3088336173531242,0.9511149077623894
47,1.3943619660023774,-0.5131996536876655,1.4795211119573726,0.7713162010173521,0.5911989291434936,0.1649439424459711,-0.16837054397407106,1.396434159068141,-0.2742102748188852,1.4440480547018737,-0.001482297735134616,-0.0002186588232468994,0.3086700876761876,0.9511679830375485
48,1.3966783805956258,-0.5078748495730859,1.4792119233178513,0.7706232445752945,0.5902738386130268,0.16793235684370866,-0.1718002732658015,1.3964458289252397,-0.2742060357236855,1.4440510848782708,-0.0014582493098209883,-2.9444385827922283e-05,0.30852984873413597,0.9512135433655635
49,1.398320109134107,-0.5021997844689624,1.4790742684716833,0.769714164130055,0.5896512244357166,0.17082276300125,-0.1751317295627728,1.3964287278499952,-0.27421527163895354,1.4440366871781865,-0.0014130025936299198,-0.00033230913816309195,0.30835934972653567,0.9512688391987496
50,1.399023001000682,-0.49633856556019723,1.479115076323995,0.7687506136915231,0.5892939192138922,0.17339146552345175,-0.17801845525131943,1.3964435725975848,-0.27420881474122505,1.4440484739085286,-0.0014726815049083937,-4.700921952517945e-05,0.3081913900453445,0.9513232342906573
51,1.3992049956230361,-0.4903211270628302,1.4790414490595027,0.7679793838599425,0.5890940784312435,0.17546323993774518,-0.17996800869569662,1.3964289150965605,-0.27421864552736985,1.4440556453012277,-0.0013479452883758845,-0.0003756214666405105,0.30807970326805545,0.9513595210992958
52,1.3991102162469788,-0.48382041612510274,1.4788251441475069,0.7674981757005455,0.588758379790351,0.1768983128223259,-0.18170610183367164,1.3964381275906452,-0.27422545871252485,1.4440442058594578,-0.001174382437528346,-0.00028010229972116326,0.3078832351135667,0.9514233841485074
53,1.3988618708460767,-0.4768147654754247,1.4788683326779397,0.7671998939844572,0.5880936033281559,0.1780103224547922,-0.18401782928369353,1.3964268123839552,-0.2742228226942721,1.4440404594224157,-0.0012670838403188972,-0.00047961009340778064,0.30773299358861395,0.9514717910320252
54,1.398451683954006,-0.46935948528529514,1.4792516927022534,0.7669629490070108,0.5872325609916506,0.17867782984139086,-0.18708283535596387,1.3964538892940113,-0.27421929100291864,1.444032404657582,-0.0011903264452891584,4.4265002013000807e-05,0.3074692950037076,0.9515572572333658
55,1.3980568441993375,-0.4613490943069477,1.47962324540897,0.7669381998614654,0.5861655476470323,0.1787331498355531,-0.19044739298496544,1.3964468869102347,-0.27421968035344385,1.4440305949446317,-0.0011875138331514082,-4.233203937828616e-05,0.30756091198595115,0.9515276524816629
56,1.3976893934356076,-0.45356399569623673,1.4801142364842907,0.767088844844277,0.585046504676181,0.17818322325774463,-0.19376798092341113,1.3964185476584485,-0.2742033190270022,1.4440351743276292,-0.0016526397425113413,-0.00046847405951833603,0.3073452700250548,0.9515965186501911
57,1.397589469819322,-0.44671004969528755,1.4802502204731134,0.7674006959986001,0.5843055647887202,0.1763532732535915,-0.19642479922489786,1.396422517629116,-0.27422627857067067,1.4440312029107545,-0.001196100464079881,-0.0005870324721368447,0.30696597642344425,0.9517195564108987
58,1.3979569358143733,-0.4407471825797241,1.4801640079937322,0.7672010180503631,0.5847321445171625,0.17479115083856944,-0.19732959904528666,1.3964030495144695,-0.27423576237571295,1.4440314539394643,-0.0011727055065540997,-0.0009604431309881049,0.3068389537305442,0.9517602422797097
59,1.398384537169209,-0.4346057977415268,1.4797314754453383,0.7665386919406938,0.5860748461690978,0.17375718443133303,-0.1968327952964461,1.39641939183511,-0.27422078695846314,1.444028554559262,-0.0013743311302725383,-0.0005858738991985243,0.3067219900535971,0.9517979768749664
60,1.3987332192774566,-0.4280178284036241,1.4789391767331208,0.7655823788386399,0.5879982133529171,0.17264444553542024,-0.19579483581369722,1.3964345996782193,-0.2742200689159628,1.4440498534688948,-0.001318785300491942,-0.00022970488618875848,0.30653600159363475,0.9518581237600398
61,1.398803923986439,-0.4216182911166722,1.4780473591965346,0.7640929010679289,0.5908124805952883,0.1710720192511101,-0.19451739135559276,1.396429805818344,-0.27421799384822404,1.4440387113070616,-0.00135361836525916,-0.00033976582401995384,0.3064545901098812,0.951884255819525
62,1.3987903904143848,-0.41552596203103465,1.4772392279602709,0.7622564184066956,0.5941218556297276,0.16928577204882506,-0.19320119213586176,1.396432988583527,-0.27421790259259554,1.4440460863632123,-0.0013514448900377824,-0.0002785890793211346,0.30630899195847056,0.9519311411180008
63,1.3985607690623714,-0.40982165871926907,1.476520524381224,0.7600321975002661,0.5979794279886792,0.1671756456900047,-0.1918957163497322,1.3964420686588472,-0.2742128613828519,1.4440415135966105,-0.00136351334655569,-0.00013983336505793065,0.3061868055177093,0.9519704624644847
64,1.3981313466162977,-0.404777408532611,1.4761301395455961,0.757240442362107,0.6024555185840071,0.16488304177302182,-0.1909131821393951,1.3964410978665232,-0.2742045228151819,1.444050241288444,-0.00151410204129786,-8.368910562296571e-05,0.3060513393918251,0.9520138014480728
65,1.3977349611559335,-0.4005790136386457,1.4761006934543064,0.7538622520791003,0.6075188911344542,0.16264844418417584,-0.19015253195646836,1.3964263560453658,-0.27422120981227555,1.4440471668764898,-0.0013316799288127855,-0.0003955868113458523,0.3059112936825543,0.9520590058064198
66,1.397401653876747,-0.3967061753680835,1.4761688821777907,0.7500409704963835,0.6129599343375544,0.16051092679137904,-0.18961778359192874,1.3964412590223527,-0.27420318456582693,1.4440555913763622,-0.0015413047894841294,-7.033201002819459e-05,0.3057619726873695,0.9521067353460345
67,1.397035387557869,-0.3928802536064944,1.4761349202187295,0.7457023065745181,0.6189157406490664,0.15833268889281038,-0.18921452263035196,1.3964360411023364,-0.2742032208784242,1.4440463830870047,-0.0015871373993353965,-0.0001442705807758368,0.3056201143904997,0.952152196794616
68,1.396773537727319,-0.3886412383992539,1.4760539808715598,0.7408388395029857,0.6252225442487644,0.15672054978257105,-0.1889265818322515,1.3964407252615991,-0.2742064650776591,1.4440449652019605,-0.0014965364417263759,-8.14074209955486e-05,0.30545856924576786,0.9522041883051339
69,1.3965214289895913,-0.38418108735256123,1.4759439490215616,0.735692190495413,0.6316198107573268,0.15533353139135583,-0.1889044984335446,1.3964326941014666,-0.27421370459065075,1.4440579569145573,-0.0014209285771828572,-0.00024308349222185518,0.3053597935827754,0.9522359572792237
70,1.3961691685281588,-0.3793871078772428,1.4757745411852767,0.7302534192858631,0.6380652696869334,0.15395005911831663,-0.18947832207962934,1.3964578870572455,-0.27417709080826347,1.4440418702461626,-0.0019332294899504796,0.00039056095822732797,0.30517816054834124,0.9522932323660649
71,1.3958267721283497,-0.37447850823560636,1.4756292543161738,0.7243949150666487,0.6447204372763722,0.15275943980813478,-0.19039989058098264,1.3964269049400448,-0.2742165023370011,1.4440372904450554,-0.0014016500786261181,-0.0004417666148723545,0.30500131199250724,0.9523507966616942
72,1.3955322635345435,-0.37003745030541996,1.4755286620024353,0.718261355004236,0.6515700141950038,0.15144274285805798,-0.19136937619438601,1.396459029688957,-0.2742212709398,1.444027874618259,-0.0011836593901015523,0.0001240684132571348,0.30490142837620376,0.9523831700169992
73,1.3955644613778202,-0.36597659351345757,1.4755230319703563,0.711768367970598,0.658730103174807,0.1508793219344105,-0.19156166563378627,1.3964220285266153,-0.27422188219123866,1.4440280011013802,-0.0014059832251655348,-0.00044266288198960594,0.30500516750857015,0.9523495550761875
74,1.3956611217930524,-0.36188980849216695,1.4755096105332561,0.7050669516914807,0.6659780651348759,0.15093910293396343,-0.19123597359592073,1.3964406178424835,-0.27422031722162304,1.4440285072631909,-0.001355896211629079,-0.000127322078646875,0.30462622287913266,0.9524710020094811
75,1.3958649083169892,-0.35818757992477424,1.47552233412545,0.6984500527417348,0.6731051021217849,0.15127979752394136,-0.1902931112358081,1.3964535326910699,-0.2742210358853197,1.4440336506474751,-0.0011618185179870187,0.00011378167572488073,0.30435375146024907,0.9525583610485685
76,1.396044756914218,-0.3549765201741996,1.4756197677819947,0.6922960244585747,0.6796799642329352,0.1514603847747319,-0.18926466279540094,1.3964518410025746,-0.27418736740678773,1.4440302601619346,-0.001864599201091858,0.0003019304935021139,0.3040142345545076,0.9526656167281546
77,1.3963846749407698,-0.3518579048125262,1.4757803457130525,0.6864259164519512,0.6858531199385036,0.1521896719267195,-0.18778515077757366,1.3964315333456545,-0.2742102401738998,1.444031340479447,-0.0014819114824133077,-0.0002356746784511147,0.30383548711343245,0.9527233308607216
78,1.3966935300508692,-0.34787622989031686,1.4757399725585416,0.6808569140274555,0.6914907232213612,0.15363978480713708,-0.1861968282335267,1.3964457350235862,-0.2742205907776819,1.4440371273055992,-0.0012648624110375686,-3.174572699580363e-05,0.3037398576129936,0.9527541645212203
79,1.3968038666296019,-0.3431844334656106,1.4750303275360146,0.6760119498506139,0.6964099702641054,0.15448185694225075,-0.1848143740394435,1.396428999270492,-0.27420535081757963,1.4440305193604945,-0.0015603812235898155,-0.00029577899295847246,0.30356393653999425,0.9528097470941237
80,1.3970293446090605,-0.33782784026041063,1.4734887825696703,0.6721115677745451,0.7004917597661705,0.15481472494200327,-0.18332958273139474,1.3964251659805766,-0.2741951519297224,1.4440307442606888,-0.001800811006928036,-0.0002476877613939353,0.30332160838921,0.9528865082551403
81,1.3973111264049611,-0.3326837743109927,1.4718752664698376,0.6686675200214561,0.704147630189111,0.15516322475342104,-0.1816156277734194,1.3964528336360378,-0.27418025975862287,1.444025732877201,-0.0019257714481837062,0.0003722756574575963,0.30312289128516845,0.9529494559493095
82,1.3976181427459076,-0.32822591106032223,1.4702838321194243,0.6657094885140794,0.7074415622163841,0.15520216492299774,-0.17963741524074994,1.3964359539430515,-0.2741901551654403,1.4440286080011224,-0.0018495835341611922,-4.006818486102071e-06,0.30297367600468694,0.9529971304641497
83,1.3979734233108068,-0.3242881454652418,1.4685152977734441,0.6631143093559039,0.7105202367669086,0.15493452093280025,-0.17730115649780903,1.396425964874371,-0.27421667692561086,1.4440384192256963,-0.0014413503013233832,-0.00031214296289005904,0.30281661640691204,0.9530477017987873
84,1.398278638573858,-0.3204949379515478,1.4664263965759532,0.6607543750621776,0.7134200543099078,0.15433135929963743,-0.17497803713999052,1.3964359825845183,-0.2742276219576931,1.44403221645099,-0.0011951363020404325,-0.0002479041695448091,0.3026789613513454,0.9530917881022869
85,1.3987544931095677,-0.31657349014495706,1.4642398987645184,0.6586035473375259,0.716023991369437,0.15423322913550216,-0.17251991841014383,1.3964264286642734,-0.27422247096664815,1.4440392981331787,-0.0013388063880722873,-0.0003889172531052769,0.3024935372202641,0.953150416398587
86,1.3990477611676893,-0.31319751638568344,1.4626084641626982,0.656780681690692,0.7181317385488775,0.15429464960314077,-0.1706432048178864,1.3964370192516804,-0.2742140709617528,1.4440475859054742,-0.0014258538527350945,-0.00013340976059447967,0.30234854763436875,0.9531963621867291
87,1.3993771979017509,-0.3107243035377194,1.4619222300298997,0.6552696889295424,0.719742991324688,0.15490522742248708,-0.1691036123988975,1.3964307383077124,-0.27421751194988875,1.4440473710524302,-0.0014356069618436296,-0.0002347113366125009,0.3022569162139237,0.953225388113477
88,1.399607932460133,-0.30880119043528814,1.4616634103582469,0.6537671147512247,0.7213055211394847,0.15570306818465723,-0.16752151921898795,1.3964517170223452,-0.27421910601009675,1.4440358518442826,-0.001304059894165139,9.733623595158325e-05,0.301944433683141,0.9533246293478511
89,1.3998112821762778,-0.30584922467683806,1.4608902482643322,0.6524604842146816,0.7225842546159053,0.15680471785843897,-0.16607104496827174,1.396423601148856,-0.2742137476307888,1.4440337494059339,-0.0015188797114908136,-0.0003234226379739651,0.3019425381630234,0.9533248617600879
90,1.399887037304868,-0.3020782206234979,1.4593479100683333,0.6514925577653472,0.72361599777986,0.15748893696299482,-0.1647257407562277,1.3964199521025338,-0.2742089051538644,1.4440330612727312,-0.0015982237326116883,-0.0003318913488249013,0.3017859691292881,0.9533743044396208
91,1.399953368082649,-0.29742827528030347,1.4573421254840575,0.650892519098512,0.7241942887267003,0.15827579829922334,-0.16379967164180895,1.396424147469016,-0.2742015874294768,1.4440341163852441,-0.0017523028442778582,-0.00025954985523544776,0.3017056965932497,0.9533994622988822
92,1.399849570398989,-0.2925604516958476,1.455184693198086,0.6505911241817012,0.7244430670357674,0.15873688970884367,-0.16345039493792077,1.3963928047897496,-0.27419940172360985,1.4440280940446226,-0.0019535569081026525,-0.0007795302387403805,0.30166779238861674,0.9534107818686512
93,1.399721916422827,-0.2877976874777289,1.4528283758121558,0.6504535689221724,0.7246029722298823,0.1587112049436112,-0.16331393307790604,1.3964145497777254,-0.27418312591219507,1.4440286447201949,-0.0021212286879097623,-0.00031981275939644486,0.30134818945397013,0.9535117549466644
94,1.399613852404111,-0.2839080107050649,1.450781073956838,0.6502461090416313,0.7249121928997189,0.1583123927621283,-0.16315482389272967,1.3964512956318704,-0.2741606044480008,1.4440310952728763,-0.002362055734110692,0.000515200295947032,0.3011693608273335,0.9535676018826452
95,1.399608444256477,-0.28083612178353135,1.449001365840039,0.6500885069343114,0.7252660659390631,0.15762164118533611,-0.16287874317796053,1.3964498001938714,-0.2742141906682972,1.4440334586225168,-0.0013728919108106537,7.782130673658893e-05,0.3010508142908933,0.953607107946682
96,1.3996061602933663,-0.2782215463635544,1.4477219018232672,0.649791616224267,0.7256318493575933,0.15722932125211078,-0.16281343685683344,1.3964531386630286,-0.27417077116860245,1.444028407490667,-0.0021783688242419806,0.0005012171172681537,0.3006884991518408,0.9537197858744889
97,1.3996461394793167,-0.2754849688263904,1.4467193961603932,0.6495068423478773,0.7258148867671892,0.15737781804183135,-0.1629902889095322,1.3964366886880144,-0.2741962009465362,1.4440266710496645,-0.0017536844556287528,4.990201795130922e-05,0.3005001903766746,0.9537801411668216
98,1.3996777274969203,-0.2731098475027133,1.4460125341739953,0.6493559707442538,0.7258751387064519,0.1575512794874806,-0.16315544918430874,1.396445885600632,-0.2742126096610198,1.444030372460369,-0.0014543457524272005,0.00012721844235432717,0.3003047848480583,0.9538421802852199
99,1.3996343639268316,-0.27158497589983827,1.4456345452972459,0.6491182769663594,0.7261399368700259,0.15732031708431587,-0.16314586241492074,1.3964326413149357,-0.2742333258022413,1.4440306897921507,-0.0011232089109112612,-0.0003125523235390311,0.3000929180442105,0.95390926258869
100,1.3995110864681264,-0.2709217713259896,1.4456017093759268,0.6485376247692475,0.7268054130108123,0.15674279290872672,-0.16304765483752298,1.3964365070131823,-0.2741886742875945,1.4440355917446515,-0.0020115922641353126,0.0001531354246463714,0.29991381011438834,0.9539641694260715
101,1.3994656038639082,-0.27071712720505475,1.4457908786100264,0.6478500679419181,0.7275681354800088,0.15614210501033493,-0.16295564042013266,1.396436381986581,-0.27421883030795074,1.4440293431577662,-0.001434669633940433,-0.00014059783404669326,0.29974556505482336,0.9540180911205276
102,1.3994523858873973,-0.27061395776663927,1.446007636469958,0.6471134393511437,0.7283527249988495,0.15558030744630558,-0.1629149242175069,1.3964487221084398,-0.27419694055173,1.4440315494734974,-0.0016850366243368624,0.00018665780335321564,0.2995967814689925,0.9540644078592703
